id	block	trial	version	condition	roll	prediction	report	reward	charity	time	time1	time2
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	6	control	highinfo	5	odd	NA	50	100	4.288920300000427	1.5527626000002783	1.0131516999999803
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	7	control	highinfo	2	odd	NA	50	100	5.3283283999999185	1.9204454000000624	1.685326000000714
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	8	control	highinfo	5	odd	NA	75	100	9.248793100000512	1.840806799999882	5.684132899999895
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	9	control	highinfo	4	odd	NA	75	100	5.896399400000519	2.432419600000685	1.94307149999986
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	10	control	highinfo	2	odd	NA	75	100	4.664347599999928	2.1924066999999923	1.1533567999995284
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	11	control	highinfo	3	odd	NA	105	100	6.032651000000442	2.056664300000193	2.2508292000002257
ce9fdb7a-02a7-40be-add0-bfa3e83f0c35	7	12	control	highinfo	3	odd	NA	140	100	5.928542499999821	1.4327652000001763	3.1813099000000875
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	1	treatment	highinfo	4	NA	win	-205	100	6.146419599999717	2.674409000000196	1.7481695999995281
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	2	treatment	highinfo	6	NA	win	-195	100	5.009143700000095	1.753136500000437	1.5299505000002682
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	3	treatment	highinfo	5	NA	win	-180	100	3.817032900000413	1.5288274000004094	0.9700443000001542
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	4	treatment	highinfo	1	NA	win	-160	100	3.8577353999999104	1.3772559999997611	0.9609768999998778
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	5	treatment	highinfo	4	NA	win	-135	100	3.648341999999502	1.1282529000000068	0.7797868999996354
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	6	treatment	highinfo	3	NA	win	-105	100	4.161031199999343	1.073173599999791	1.3646859000000404
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	7	treatment	highinfo	5	NA	win	-70	100	3.953238300000521	1.2972035000002506	1.1355678999998418
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	8	treatment	highinfo	1	NA	win	-30	100	3.83283449999999	1.328719000000092	1.188407300000108
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	9	treatment	highinfo	3	NA	win	15	100	4.272997899999609	1.5770088999997824	0.9717695999997886
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	10	treatment	highinfo	4	NA	win	65	0	3.416940400000385	0.912972200000695	0.9830820999995922
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	11	treatment	highinfo	1	NA	win	120	-200	14.78483739999956	1.536892999999509	11.525231699999495
bf3851c6-714f-456a-b8bd-d79e53dcec2d	7	12	treatment	highinfo	1	NA	win	180	-500	4.401059400000122	1.593015700000251	1.070005300000048
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	1	treatment	highinfo	4	NA	loss	-82	100	4.684458000000632	2.4364966000002823	0.7263018000003285
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	2	treatment	highinfo	2	NA	loss	-82	100	6.1622681000008015	1.1303084000001036	3.7143519000001106
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	3	treatment	highinfo	6	NA	win	-77	100	3.753108599999905	1.5210774000006495	0.7120943999998417
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	4	treatment	highinfo	5	NA	win	-67	100	3.4087452000003395	1.2563281000002462	0.42847810000057507
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	5	treatment	highinfo	3	NA	win	-52	100	2.7046809000003122	0.9286709000007249	0.459229600000981
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	6	treatment	highinfo	4	NA	win	-32	100	2.832783699999709	0.9287211999999272	0.5864189000003535
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	7	treatment	highinfo	3	NA	win	-7	100	3.456587099999524	0.7608839999993506	0.9746272000011231
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	8	treatment	highinfo	3	NA	win	23	100	3.129339399998571	1.1773194999987027	0.6200835999989067
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	9	treatment	highinfo	3	NA	win	58	100	2.889063399999941	1.0892153000004328	0.481703400000697
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	10	treatment	highinfo	5	NA	win	98	100	3.529656000000614	1.1936810999995942	0.813425800000914
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	11	treatment	highinfo	1	NA	win	143	100	3.441217100000358	1.2412669000004826	0.881485399999292
e2cd1e1e-5341-4fbb-a34c-5f05c94b7f1e	7	12	treatment	highinfo	6	NA	win	193	0	4.616647000000739	1.2647297000003164	1.8293209999992541
592ca275-599c-4c37-afa4-eb087ae7e513	7	1	treatment	highinfo	1	NA	win	-205	100	7.1797882000000754	4.363823599999705	1.091026299999612
592ca275-599c-4c37-afa4-eb087ae7e513	7	2	treatment	highinfo	3	NA	win	-195	100	4.032928800000263	1.784943900000144	0.5249399000003905
592ca275-599c-4c37-afa4-eb087ae7e513	7	3	treatment	highinfo	6	NA	win	-180	100	3.2804637999997794	1.4168018999998822	0.5462124999994558
592ca275-599c-4c37-afa4-eb087ae7e513	7	4	treatment	highinfo	1	NA	win	-160	100	4.121480599999813	1.729707899999994	0.6690262000001894
592ca275-599c-4c37-afa4-eb087ae7e513	7	5	treatment	highinfo	6	NA	win	-135	100	2.9692823000004864	0.9451695000007021	0.502777600000627
592ca275-599c-4c37-afa4-eb087ae7e513	7	6	treatment	highinfo	4	NA	win	-105	100	3.4167139999999563	1.0328490000001693	0.6568130999994537
592ca275-599c-4c37-afa4-eb087ae7e513	7	7	treatment	highinfo	3	NA	win	-70	100	3.1133944000002884	0.7933463000008487	1.002637099999447
592ca275-599c-4c37-afa4-eb087ae7e513	7	8	treatment	highinfo	6	NA	win	-30	100	2.977097799999683	0.8570761999999377	0.5951138000000356
592ca275-599c-4c37-afa4-eb087ae7e513	7	9	treatment	highinfo	6	NA	win	15	100	3.769017399999939	1.721021600000313	0.524344999999812
592ca275-599c-4c37-afa4-eb087ae7e513	7	10	treatment	highinfo	5	NA	win	65	0	3.05706470000041	0.7856136000000333	0.7484617999998591
592ca275-599c-4c37-afa4-eb087ae7e513	7	11	treatment	highinfo	6	NA	win	120	-200	3.5051552999993874	1.4731707999999344	0.5084422999998424
592ca275-599c-4c37-afa4-eb087ae7e513	7	12	treatment	highinfo	1	NA	win	180	-500	3.2330258000001777	1.249033000000054	0.6675350000004983
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	1	treatment	highinfo	4	NA	win	-205	100	3.57888660000026	1.4348743000000468	0.6250139000003401
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	2	treatment	highinfo	1	NA	win	-195	100	3.352970899999491	1.1370745999993233	0.48963800000001356
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	3	treatment	highinfo	2	NA	win	-180	100	3.2730626000002303	1.1131279999999606	0.4355471999997462
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	4	treatment	highinfo	6	NA	win	-160	100	3.0170673000002353	0.9611549000001105	0.5328005999999732
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	5	treatment	highinfo	2	NA	win	-135	100	3.497634199999993	1.289739499999996	0.48327900000003865
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	6	treatment	highinfo	2	NA	win	-105	100	3.1451630000001387	0.9611444000001939	0.8657951000004687
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	7	treatment	highinfo	5	NA	win	-70	100	5.9048201000005065	1.320795800000269	2.85789240000031
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	8	treatment	highinfo	6	NA	win	-30	100	3.4650056999998924	1.0091050000000905	0.732944999999745
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	9	treatment	highinfo	6	NA	win	15	100	3.3766132000000653	1.0485932999999932	0.6015373999998701
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	10	treatment	highinfo	1	NA	win	65	0	3.464865899999495	0.9369303999992553	0.8015632999995432
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	11	treatment	highinfo	1	NA	win	120	-200	3.3450300000004063	1.073229700000411	0.7509208000001308
d68aa525-ca85-4281-8ecc-bce7a76525e7	7	12	treatment	highinfo	1	NA	win	180	-500	3.680839599999672	1.2888279999997394	0.666608599999563
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	1	treatment	highinfo	3	NA	win	-77	100	4.508172199999535	1.9482516999996733	0.8328396999995675
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	2	treatment	highinfo	1	NA	win	-67	100	3.545273599999746	1.3373075999998036	0.48281740000038553
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	3	treatment	highinfo	1	NA	win	-52	100	3.505474100000356	1.505465400000503	0.6819956999997885
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	4	treatment	highinfo	5	NA	win	-32	100	3.249418500000502	1.4094324000006964	0.5210065999999642
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	5	treatment	highinfo	2	NA	win	-7	100	3.104366499999742	1.2084439000000202	0.578892900000028
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	6	treatment	highinfo	2	NA	win	23	100	3.161331799999971	1.1213698999999906	0.5176347999995414
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	7	treatment	highinfo	4	NA	win	58	100	3.1531341999998403	1.2891886999996132	0.5455497000002651
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	8	treatment	highinfo	1	NA	win	98	100	2.8331928999996308	0.9132425999996485	0.39777239999966696
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	9	treatment	highinfo	5	NA	win	143	100	3.4169222999998965	1.1928857999992033	0.4987715000006574
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	10	treatment	highinfo	4	NA	win	193	0	3.617244799999753	1.24925390000044	0.8465833999998722
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	11	treatment	highinfo	1	NA	loss	193	0	6.016835000000356	3.2569208000004437	1.2389282000003732
5bb12bec-c05b-4083-8d38-4784fdeb981b	7	12	treatment	highinfo	5	NA	loss	193	0	3.3768784000003507	1.0729192999997395	0.7803406000002724
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	1	treatment	highinfo	6	NA	win	-112	100	3.5926911999995355	1.5446191000000908	0.5241633999994519
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	2	treatment	highinfo	2	NA	win	-102	100	3.680848099999821	1.2809386999997514	0.880341099999896
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	3	treatment	highinfo	4	NA	win	-87	100	3.320169999999962	1.5362381999993886	0.4650931000005585
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	4	treatment	highinfo	1	NA	win	-67	100	3.2328154999995604	1.3288892999999007	0.5877129000000423
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	5	treatment	highinfo	1	NA	win	-42	100	3.4486092000006465	1.2566387000006216	0.874459300000126
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	6	treatment	highinfo	3	NA	win	-12	100	3.4172828999999183	0.9372702000000572	0.7543905000002269
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	7	treatment	highinfo	2	NA	win	23	100	3.3289910000003147	1.032970899999782	0.5692441000001054
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	8	treatment	highinfo	1	NA	win	63	100	3.9760882000000493	1.4800726999992548	0.9735739000007015
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	9	treatment	highinfo	3	NA	win	108	100	3.3600383000002694	1.088100900000427	0.7508018999997148
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	10	treatment	highinfo	6	NA	win	158	0	4.256348300000354	1.5923889000005147	1.3445750000000771
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	11	treatment	highinfo	3	NA	loss	158	0	4.6250573000006625	2.21700890000011	0.6813187000007019
de672a8f-d10a-43ea-9f26-a87160fe8e11	7	12	treatment	highinfo	6	NA	loss	158	0	3.5118985999997676	1.1839334999995117	0.6040543999997681
8d26c891-2273-4db6-a123-ebb06e91b864	7	1	control	highcontrol	3	odd	NA	5	100	4.26610570000048	1.6020475000004808	0.9399339000001419
8d26c891-2273-4db6-a123-ebb06e91b864	7	2	control	highcontrol	5	odd	NA	15	100	3.121024699999907	1.1689976000006936	0.630551899999773
8d26c891-2273-4db6-a123-ebb06e91b864	7	3	control	highcontrol	1	even	NA	15	100	7.153069900000446	1.4492036000001463	3.9796587999999247
8d26c891-2273-4db6-a123-ebb06e91b864	7	4	control	highcontrol	4	even	NA	30	100	4.34514130000025	2.18518210000002	0.8405648999996629
8d26c891-2273-4db6-a123-ebb06e91b864	7	5	control	highcontrol	3	odd	NA	50	100	3.808726899999783	1.440713400000277	1.0516702999993868
8d26c891-2273-4db6-a123-ebb06e91b864	7	6	control	highcontrol	5	even	NA	50	100	5.520946799999365	2.9132135999998354	1.2902465999995911
8d26c891-2273-4db6-a123-ebb06e91b864	7	7	control	highcontrol	4	odd	NA	50	100	7.872787799999969	5.072789900000316	1.077243400000043
8d26c891-2273-4db6-a123-ebb06e91b864	7	8	control	highcontrol	3	odd	NA	75	100	7.49690610000016	5.2409480000005715	0.9402954999995927
8d26c891-2273-4db6-a123-ebb06e91b864	7	9	control	highcontrol	4	even	NA	105	100	3.5850006999999096	1.265044200000375	0.7989166999996087
8d26c891-2273-4db6-a123-ebb06e91b864	7	10	control	highcontrol	2	odd	NA	105	100	3.8810623999997915	1.3290558999997302	1.0321129000003566
8d26c891-2273-4db6-a123-ebb06e91b864	7	11	control	highcontrol	5	odd	NA	140	100	4.681147100000089	0.9929283999999825	1.9653267000003325
8d26c891-2273-4db6-a123-ebb06e91b864	7	12	control	highcontrol	2	even	NA	180	100	4.720332599999892	1.5603137999996761	1.6443578999997044
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	1	treatment	highinfo	1	NA	win	-112	100	5.921254300000328	3.1772651999999653	1.4304681000003256
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	2	treatment	highinfo	3	NA	win	-102	100	5.120669999999336	2.536619299999984	1.0670874999996158
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	3	treatment	highinfo	5	NA	win	-87	100	8.488552900000286	1.9769849000003887	5.195087000000058
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	4	treatment	highinfo	2	NA	win	-67	100	4.298553000000538	1.8265222999998514	0.9536152000000584
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	5	treatment	highinfo	3	NA	win	-42	100	18.30494660000022	15.777013400000214	0.8011476000001494
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	6	treatment	highinfo	6	NA	win	-12	100	5.03304290000051	2.1693359000000783	1.1421940999998696
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	7	treatment	highinfo	6	NA	win	23	100	4.960857699999906	1.4729620999996769	1.7685378000005585
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	8	treatment	highinfo	4	NA	win	63	100	4.368710900000224	1.5206613999998808	1.3280383999999685
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	9	treatment	highinfo	5	NA	win	108	100	5.6811402000003	2.7290917000000263	1.2301220999997895
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	10	treatment	highinfo	6	NA	loss	108	100	4.560284200000751	2.008263500000794	0.8311657000003834
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	11	treatment	highinfo	6	NA	loss	108	100	4.74472699999933	1.7047482999996646	1.3162298999995983
95c976b9-f5b3-4467-a80e-acf77ac4e9bc	7	12	treatment	highinfo	6	NA	win	158	0	4.86470669999926	2.536642999999458	1.0110227999994095
af0811ac-c3a2-499e-9747-0909fabd27d3	7	1	control	highcontrol	4	odd	NA	0	100	4.0745946999995795	1.4346312999996371	1.1168083000002298
af0811ac-c3a2-499e-9747-0909fabd27d3	7	2	control	highcontrol	4	even	NA	5	100	3.544798699999774	1.2007861000001867	1.0256546999999046
af0811ac-c3a2-499e-9747-0909fabd27d3	7	3	control	highcontrol	6	even	NA	15	100	3.9766224000004513	1.4646772000005512	0.9899873000003936
af0811ac-c3a2-499e-9747-0909fabd27d3	7	4	control	highcontrol	6	even	NA	30	100	3.6011287000001175	0.9610721000008198	1.118894299999738
af0811ac-c3a2-499e-9747-0909fabd27d3	7	5	control	highcontrol	2	even	NA	50	100	3.8650739999993675	1.28904859999966	1.2600259000000733
af0811ac-c3a2-499e-9747-0909fabd27d3	7	6	control	highcontrol	6	even	NA	75	100	9.232718899999782	3.2726732000000993	4.439911000000393
af0811ac-c3a2-499e-9747-0909fabd27d3	7	7	control	highcontrol	2	even	NA	105	100	4.5530769999995755	2.145104600000195	0.8880061999998361
af0811ac-c3a2-499e-9747-0909fabd27d3	7	8	control	highcontrol	4	even	NA	140	100	3.5764770999994653	1.2645399000002726	0.9934064999997645
af0811ac-c3a2-499e-9747-0909fabd27d3	7	9	control	highcontrol	3	even	NA	140	100	4.3845540000002075	1.400675500000034	1.2600543000007747
af0811ac-c3a2-499e-9747-0909fabd27d3	7	10	control	highcontrol	4	even	NA	180	100	3.6567489999997633	1.1927660999999716	0.9432950000000346
af0811ac-c3a2-499e-9747-0909fabd27d3	7	11	control	highcontrol	3	even	NA	180	100	3.1685914999998204	0.9526972999992722	0.8948918000005506
af0811ac-c3a2-499e-9747-0909fabd27d3	7	12	control	highcontrol	3	even	NA	180	100	4.121193400000266	1.2009164999999484	1.3974182000001747
ecec852a-c88f-4e08-8099-6155407ae3cf	7	1	control	highinfo	5	odd	NA	5	100	4.322667100000217	1.6107671999998274	0.9856634999996459
ecec852a-c88f-4e08-8099-6155407ae3cf	7	2	control	highinfo	2	odd	NA	5	100	3.0328073000000586	0.8007350999996561	0.5068443000000116
ecec852a-c88f-4e08-8099-6155407ae3cf	7	3	control	highinfo	6	odd	NA	5	100	2.920842900000025	0.920850600000449	0.6804321999998137
ecec852a-c88f-4e08-8099-6155407ae3cf	7	4	control	highinfo	5	odd	NA	15	100	2.993091600000298	0.9530853000005663	0.5161051000004591
ecec852a-c88f-4e08-8099-6155407ae3cf	7	5	control	highinfo	2	odd	NA	15	100	2.7604315999997198	0.7604922999998962	0.4779085000000123
ecec852a-c88f-4e08-8099-6155407ae3cf	7	6	control	highinfo	3	odd	NA	30	100	2.6487657999996372	0.7207591999995202	0.4051104000000123
ecec852a-c88f-4e08-8099-6155407ae3cf	7	7	control	highinfo	6	odd	NA	30	100	2.7685787000000346	0.7526083000002473	0.49024069999995845
ecec852a-c88f-4e08-8099-6155407ae3cf	7	8	control	highinfo	6	odd	NA	30	100	2.7288482999992993	0.8969115999998394	0.5134393999996973
ecec852a-c88f-4e08-8099-6155407ae3cf	7	9	control	highinfo	1	odd	NA	50	100	3.7768951999996716	1.5689413999998578	0.48198950000005425
ecec852a-c88f-4e08-8099-6155407ae3cf	7	10	control	highinfo	4	odd	NA	50	100	2.9761575000002267	0.8641224000002694	0.5937976999994135
ecec852a-c88f-4e08-8099-6155407ae3cf	7	11	control	highinfo	6	odd	NA	50	100	3.3681389000003037	1.3921927000001233	0.6589913000007073
ecec852a-c88f-4e08-8099-6155407ae3cf	7	12	control	highinfo	1	odd	NA	75	100	3.992608599999585	1.2166618999999628	1.053819900000235
68175172-e643-4081-8918-396922cbf82b	7	1	control	highcontrol	2	odd	NA	0	100	4.65739080000003	1.697365600000012	1.4400756999993973
68175172-e643-4081-8918-396922cbf82b	7	2	control	highcontrol	6	odd	NA	0	100	4.792729099999633	2.1846653000002334	1.0837268999994194
68175172-e643-4081-8918-396922cbf82b	7	3	control	highcontrol	1	even	NA	0	100	3.5847699000005377	1.1048261000005368	0.945900900000197
68175172-e643-4081-8918-396922cbf82b	7	4	control	highcontrol	3	even	NA	0	100	3.800880099999631	1.3130737999999837	0.758992600000056
68175172-e643-4081-8918-396922cbf82b	7	5	control	highcontrol	2	even	NA	5	100	3.5050100999997085	1.4649632000000565	0.7225711999999476
68175172-e643-4081-8918-396922cbf82b	7	6	control	highcontrol	3	even	NA	5	100	3.960650500000156	1.2726806999999098	1.1665158999994674
68175172-e643-4081-8918-396922cbf82b	7	7	control	highcontrol	1	even	NA	5	100	3.976878599999509	1.5927700000002005	0.8634433999995963
68175172-e643-4081-8918-396922cbf82b	7	8	control	highcontrol	1	even	NA	5	100	3.576947800000198	1.6729058999999324	0.5858805000007123
68175172-e643-4081-8918-396922cbf82b	7	9	control	highcontrol	5	even	NA	5	100	4.009019200000694	1.552947099999983	1.1362117000007856
68175172-e643-4081-8918-396922cbf82b	7	10	control	highcontrol	1	even	NA	5	100	3.8727453000001333	1.6007194999992862	0.750153500000124
68175172-e643-4081-8918-396922cbf82b	7	11	control	highcontrol	1	odd	NA	15	100	3.4889085000004343	1.2809399999996458	0.8903285000005781
68175172-e643-4081-8918-396922cbf82b	7	12	control	highcontrol	1	odd	NA	30	100	3.744752000000517	1.0328014000006078	0.9872156000001269
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	1	control	highinfo	2	odd	NA	0	100	5.090551299999788	2.482703199999378	1.085715700000037
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	2	control	highinfo	2	even	NA	5	100	3.7207250999999815	1.23264029999973	0.7696943999999348
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	3	control	highinfo	4	even	NA	15	100	3.8082276999994065	1.5120388999994248	0.7754753999997774
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	4	control	highinfo	3	even	NA	15	100	3.85614170000008	0.9841230000001815	1.1493483000003835
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	5	control	highinfo	2	even	NA	30	100	3.432313299999805	0.9842563000001974	0.7220364000004338
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	6	control	highinfo	3	even	NA	30	100	3.5765653999997085	1.1846534999995129	0.8742275000004156
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	7	control	highinfo	4	even	NA	50	100	3.3452532999999676	1.2173097999993843	0.6048172000000704
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	8	control	highinfo	2	even	NA	75	100	3.7049827000000732	1.3128538000000844	0.8761439999998402
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	9	control	highinfo	2	odd	NA	75	100	4.280995900000562	1.5609963000006246	1.19564790000004
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	10	control	highinfo	4	odd	NA	75	100	3.9684166999995796	1.5044375999996191	1.1446736999996574
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	11	control	highinfo	2	even	NA	105	100	4.64057049999974	1.8407957999997961	1.2798053000005893
830690d6-1d3b-415f-b407-7f20f8ac02b7	7	12	control	highinfo	3	even	NA	105	100	3.785020200000872	1.4249226000001727	0.841784700000062
e6bf85ac-33b0-4795-be51-f0543728d234	7	1	control	highcontrol	1	odd	NA	5	100	4.376870599999165	1.7765561999995043	1.2819634999996197
